wavelength,n,k
1355.0000000000002,1.6421150691777944,3.887056648265326e-06
1360.0,1.642169897850977,3.904785072024675e-06
1365.0,1.6422339012032787,3.923107367984858e-06
1370.0,1.6423065494853324,3.941997049842394e-06
1375.0000000000002,1.642387313054941,3.961427170310285e-06
1380.0000000000002,1.6426265076006565,3.980465839883671e-06
1385.0,1.6433706470392633,4.0014538637914114e-06
1390.0,1.6446024532777026,4.028977956153365e-06
1395.0,1.6461858365511315,4.06103561442771e-06
1400.0000000000002,1.6479838186771736,4.095548432510492e-06
1405.0,1.6498589609417782,4.130399177002796e-06
1410.0,1.6516732542307173,4.1634298976491484e-06
1415.0,1.653289123797761,4.192505286262337e-06
1420.0000000000002,1.6546747225116856,4.22219646991748e-06
1425.0000000000002,1.6557675998388803,4.2551664036104725e-06
1430.0,1.6564343013848764,4.2895893793690295e-06
1435.0,1.656722505009209,4.3224649716971545e-06
1440.0000000000002,1.6569055825309489,4.349318672644874e-06
1445.0000000000002,1.6569518469693296,4.367411611544308e-06
1450.0,1.6567872474649974,4.37184634688846e-06
1455.0,1.656454618100519,4.365280726924046e-06
1460.0,1.656043833286079,4.353484036850434e-06
1465.0000000000002,1.6556446249079064,4.342282682880724e-06
1470.0,1.6553446014623288,4.337426189461162e-06
1475.0,1.6550930549429363,4.335634982534841e-06
1480.0,1.6548342086271282,4.3332584835840884e-06
1485.0000000000002,1.6545748809708902,4.330743528915837e-06
1490.0000000000002,1.6544996078202052,4.327384642354372e-06
1495.0,1.6548685288351308,4.321971776048433e-06
1500.0,1.6555989578245742,4.3155229951938385e-06
1505.0,1.656602640845421,4.3091048144294295e-06
1510.0000000000002,1.657791738506785,4.303794437481234e-06
1515.0,1.659078914371214,4.300680153030092e-06
1520.0,1.6603773423362524,4.300862187432752e-06
1525.0,1.6616001426116862,4.30542129544751e-06
1530.0000000000002,1.662637412480798,4.313900943143606e-06
1535.0000000000002,1.6633799745083708,4.325894116367803e-06
1540.0,1.6637278202249373,4.341616027492986e-06
1545.0,1.6637930864597048,4.35984674184362e-06
1550.0000000000002,1.663856196031229,4.378205322651322e-06
1555.0000000000002,1.663913715159348,4.3962141508396394e-06
1560.0,1.6639588916655177,4.413411802265531e-06
1565.0,1.663984972166277,4.429330788087434e-06
1570.0,1.663988745486717,4.4437394118356796e-06
1575.0000000000002,1.6639887454865985,4.4578914481791056e-06
1580.0000000000002,1.6639887454864797,4.4720434845225316e-06
1585.0,1.6639887454863604,4.486195520865957e-06
1590.0,1.6639887454862408,4.500347557209382e-06
1595.0000000000002,1.6639887454861206,4.514499593552809e-06
1600.0000000000002,1.6639887454860003,4.528651629896234e-06
1605.0,1.6639887454858795,4.54280366623966e-06
1610.0,1.6639887454857585,4.556955702583086e-06
1615.0,1.663988745485637,4.571107738926511e-06
1620.0000000000002,1.663988745485515,4.585259775269937e-06
1625.0,1.6640276016268882,4.602155455956814e-06
1630.0,1.664140276120009,4.624297538340954e-06
1635.0,1.6643129500697542,4.650755161997665e-06
1640.0000000000002,1.6645317657894938,4.680583153559204e-06
1645.0000000000002,1.6647828596493879,4.712823347249611e-06
1650.0,1.665052354691538,4.746503296443142e-06
1655.0,1.6655481461824146,4.779024511719447e-06
1660.0000000000002,1.6664596225728765,4.807886196730383e-06
1665.0000000000002,1.6676794634751047,4.8327209063610534e-06
1670.0,1.6690994631331635,4.853161486737317e-06
1675.0,1.6706158537559612,4.869177337609452e-06
1680.0,1.6721604074753005,4.8833168920228066e-06
1685.0000000000002,1.6736488201184905,4.896963134561979e-06
1690.0000000000002,1.6749912084390612,4.911089340239241e-06
1695.0,1.6760978923826972,4.926680591924342e-06
1700.0,1.676879288755014,4.944734043940469e-06
1705.0000000000002,1.6772457429679135,4.966259504895313e-06
1710.0000000000002,1.6773819513629835,4.990773938303205e-06
1715.0,1.6775403522349113,5.016977645827213e-06
1720.0,1.6777079109970643,5.0439260818522746e-06
1725.0000000000002,1.6778711908530477,5.070634357214124e-06
1730.0000000000002,1.6780167435669457,5.096104035272407e-06
1735.0000000000002,1.678131111444603,5.119323451369946e-06
1740.0,1.6782008316866097,5.139268474082411e-06
1745.0,1.6782132154074798,5.15496140045271e-06
1750.0000000000002,1.678172639547355,5.166692937732872e-06
1755.0000000000002,1.6780908156369985,5.1753095239980896e-06
1760.0,1.6779774774356393,5.181533820023888e-06
1765.0,1.6775891111023815,5.188068790432532e-06
1770.0000000000002,1.6767712848164398,5.196950161984937e-06
1775.0000000000002,1.6756276211079844,5.208213364755772e-06
1780.0,1.674261567336834,5.221894296243698e-06
1785.0,1.6727764998290895,5.238029468540099e-06
1790.0,1.6712758163906747,5.256656166952679e-06
1795.0000000000002,1.669863016249428,5.277812620987512e-06
1800.0000000000002,1.6686384126421574,5.301275576642279e-06
1805.0,1.6676633854359573,5.323736427337902e-06
1810.0,1.6670217590617402,5.343586285585204e-06
1815.0000000000002,1.6668071781881761,5.360058504173109e-06
1820.0000000000002,1.6668071781880274,5.374824505562016e-06
1825.0,1.6668071781878786,5.3895905069509225e-06
1830.0,1.6668071781877292,5.4043565083398284e-06
1835.0000000000002,1.6668071781875793,5.419122509728736e-06
1840.0000000000002,1.6668071781874292,5.433888511117643e-06
1845.0000000000002,1.6668071781872784,5.448654512506549e-06
1850.0,1.6668071781871274,5.4634205138954555e-06
1855.0,1.6668264490239624,5.479748207360649e-06
1860.0000000000002,1.6670402548725847,5.51189569736777e-06
1865.0000000000002,1.6674523201999372,5.560314130020024e-06
1870.0,1.6680122432888291,5.621261456921161e-06
1875.0,1.6683882162840598,5.693268441432453e-06
1880.0000000000002,1.6684018096989162,5.773560164147649e-06
1885.0000000000002,1.6680974010891618,5.857448815355047e-06
1890.0000000000002,1.6675200003274115,5.940149566069393e-06
1895.0,1.6667156414022546,6.016779076251081e-06
1900.0,1.6657315769937333,6.082362767669313e-06
1905.0000000000002,1.6646162713097428,6.131851216285572e-06
1910.0,1.663442924022167,6.1621862054597634e-06
1915.0000000000002,1.6624762273907308,6.186816024779476e-06
1920.0000000000002,1.6618546999118795,6.208529726837563e-06
1925.0000000000002,1.6616789540984105,6.226453081908058e-06
1930.0000000000002,1.662298390332487,6.237592805487221e-06
1935.0,1.6637498849196928,6.241574628808479e-06
1940.0,1.665840131450698,6.239977542304427e-06
1945.0,1.6683758932148167,6.2343973349802575e-06
1950.0,1.6711358631378042,6.223962978172381e-06
1955.0,1.6738947504616268,6.20741951651275e-06
1960.0000000000002,1.6764787997085075,6.1878716441915876e-06
1965.0000000000002,1.678716508376063,6.168488085928887e-06
1970.0000000000002,1.6804379236335472,6.15245711313448e-06
1975.0000000000002,1.6814741156701216,6.142987607685602e-06
1980.0,1.6816708767230888,6.143185940611585e-06
1985.0,1.6815451183265329,6.147944101436806e-06
1990.0,1.6814072789002608,6.151615359576753e-06
1995.0,1.6812655769863398,6.154898683550412e-06
2000.0000000000002,1.681129039632238,6.158568970127518e-06
2005.0000000000002,1.6810066876412906,6.163407530140148e-06
2010.0000000000002,1.6809075366809632,6.1702023184594e-06
2015.0000000000002,1.6808405994443543,6.179748394890567e-06
2020.0000000000002,1.6808148888672616,6.1928486193436325e-06
2025.0,1.6810043486492896,6.224684082393532e-06
2030.0,1.6815405918662578,6.286922318523892e-06
2035.0,1.6823217471744076,6.370938574998361e-06
2040.0,1.683245494124495,6.4679691414379714e-06
2045.0000000000002,1.6842091518832283,6.569083566703055e-06
2050.0000000000005,1.6851095665573168,6.665155640183313e-06
2055.0000000000005,1.6859284981395928,6.754487165853639e-06
2060.0,1.6867694790240777,6.846274421749216e-06
2065.0,1.6876422025425173,6.94141716868335e-06
2070.0,1.6885545155628097,7.040663784861111e-06
2075.0,1.6895143023424382,7.144779653497718e-06
2080.0,1.6905294877083124,7.254548462868058e-06
2085.0,1.6916104742366107,7.3709969006145245e-06
2090.0000000000005,1.6928119229460603,7.499251809448097e-06
2095.0000000000005,1.6941230189042664,7.638483354686227e-06
2100.0,1.695502733150612,7.7850372081728e-06
2105.0,1.6969097933038422,7.935160376790406e-06
2110.0,1.6983026683720581,8.084992953612324e-06
2115.0,1.6996744724078074,8.233870061359348e-06
2120.0,1.701144605805929,8.393140457272004e-06
2125.0,1.702680210813762,8.559828850707326e-06
2130.0,1.704226016540931,8.728731336835426e-06
2135.0000000000005,1.7057263990993952,8.894483651639319e-06
2140.0000000000005,1.7071254055922773,9.051560580200176e-06
2145.0,1.7083668076725043,9.194286127154844e-06
2150.0,1.709394181624396,9.316855328754624e-06
2155.0,1.7101987225052122,9.418091436026955e-06
2160.0,1.710961035546322,9.51566149129943e-06
2165.0,1.7116929706436586,9.610697301662383e-06
2170.0,1.7123802406726925,9.701730574392895e-06
2175.0,1.7130085283950547,9.787267378429169e-06
2180.0000000000005,1.713563493746787,9.865790523633675e-06
2185.0000000000005,1.7140307826610897,9.935762766636495e-06
2190.0,1.7143960373947604,9.99563086273475e-06
2195.0,1.714644908375746,1.0043830472242609e-05
2200.0,1.7147630676482946,1.0078791915940754e-05
